movement_id,voucher_no,voucher_date,movement_type,account_id,label_no,quantity,gross_weight,net_weight,stone_weight,fine_weight,purity,location_to,value,gold_rate_used,created_at,huid,item_name,category,purity_item,gross_weight_item,net_weight_item,stone_weight_item,fine_weight_item,pieces,design_code,certificate_no,supplier_id,location,slab_id,created_at_item,account_name,account_type,credit_terms,contact,slab_label,product_category,store,item_label_no,item_huid,item_item_name,item_category,item_purity,item_gross_weight,item_net_weight,item_stone_weight,item_fine_weight,item_pieces,item_design_code,item_certificate_no,item_supplier_id,item_location,item_slab_id,item_created_at,acct_account_id,customer_name,customer_type,customer_credit_terms,customer_contact,month,week,day_of_week,is_weekend,is_festival_period,min_wt,max_wt,price_per_gram,relative_price
229,STORE_4_V10228,2025-08-29,SALE,44,LBL00042,1.0,8.633,8.431,0.027,4.932,585,MAIN_STORE,29993.14,5536.14,2025-08-29,H667650,NECKLACE LBL00031,RING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_4,LBL00042,H899484,RING LBL00042,RING,585.0,6.824,6.696,0.014,3.917,1.0,DES5372,,5019.0,MAIN_STORE,8.0,2025-11-24 11:50:04.979076,44.0,Customer_44,Customer,Net 30,918185226852.0,8,35,4,0,1,0,10.0,3557.482676137745,0.9915313069727787
230,STORE_4_V10229,2025-08-29,SALE,57,LBL00196,1.0,10.739,10.293,0.0,9.428,916,MAIN_STORE,56800.62,5659.6,2025-08-29,H667650,NECKLACE LBL00031,PENDANT,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,5–15 GM,GOLD BRACELET,STORE_4,LBL00196,H927094,PENDANT LBL00196,PENDANT,916.0,9.739,9.328,0.111,8.544,1.0,DES6320,,5014.0,MAIN_STORE,10.0,2025-11-24 11:50:05.388733,57.0,Customer_57,Customer,Net 30,917331578205.0,8,35,4,0,1,5,15.0,5518.373115867764,1.0136431854944308
231,STORE_4_V10230,2025-08-29,SALE,61,LBL00161,1.0,10.971,10.877,0.041,8.158,750,MAIN_STORE,52198.03,5647.04,2025-08-29,H667650,NECKLACE LBL00031,RING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,5–15 GM,GOLD BRACELET,STORE_4,LBL00161,H913205,RING LBL00161,RING,750.0,9.71,9.328,0.048,6.996,1.0,DES6363,,5004.0,MAIN_STORE,8.0,2025-11-24 11:50:05.297196,61.0,Customer_61,Customer,Net 30,919474899565.0,8,35,4,0,1,5,15.0,4798.935846378979,1.0113936699085573
232,STORE_4_V10231,2025-08-29,SALE,98,LBL00017,1.0,3.023,2.755,0.04,2.524,916,MAIN_STORE,14096.5,5240.44,2025-08-29,H667650,NECKLACE LBL00031,RING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,1,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–5 GM,GOLD CHAINS,STORE_4,LBL00017,H880550,RING LBL00017,RING,916.0,2.942,2.77,0.176,2.537,1.0,DES3572,,5000.0,MAIN_STORE,7.0,2025-11-24 11:50:04.920603,98.0,Customer_98,Customer,Net 30,919645686265.0,8,35,4,0,1,0,5.0,5116.695057460959,0.9385709758626819
233,STORE_4_V10232,2025-08-29,SALE,77,LBL00201,1.0,42.781,42.501,0.013,38.931,916,MAIN_STORE,230842.62,5476.64,2025-08-29,H667650,NECKLACE LBL00031,NECKLACE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,9,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,10+ GM,GOLD RINGS,STORE_4,LBL00201,H702593,NECKLACE LBL00201,NECKLACE,916.0,42.505,42.303,0.016,38.75,1.0,DES3087,,5016.0,MAIN_STORE,13.0,2025-11-24 11:50:05.401516,77.0,Customer_77,Customer,Net 30,919996893560.0,8,35,4,0,1,10,15.0,5431.463131891882,0.9808747641893809
234,STORE_4_V10233,2025-08-29,SALE,37,LBL00147,1.0,9.223,8.974,0.0,8.22,916,MAIN_STORE,47650.37,5363.38,2025-08-29,H667650,NECKLACE LBL00031,NECKLACE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_4,LBL00147,H493468,NECKLACE LBL00147,NECKLACE,916.0,10.202,9.92,0.104,9.087,1.0,DES9753,,5005.0,MAIN_STORE,11.0,2025-11-24 11:50:05.259150,37.0,Customer_37,Customer,Net 0,917148876024.0,8,35,4,0,1,0,10.0,5309.824458455042,0.960589721573454
235,STORE_4_V10234,2025-08-29,SALE,109,LBL00130,1.0,5.599,5.411,0.023,4.956,916,MAIN_STORE,29036.29,5431.62,2025-08-29,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_4,LBL00130,H366776,EARRING LBL00130,EARRING,916.0,5.166,5.07,0.001,4.644,1.0,DES2111,,5009.0,MAIN_STORE,16.0,2025-11-24 11:50:05.217904,109.0,Customer_109,Customer,Net 30,919814963909.0,8,35,4,0,1,0,10.0,5366.158683023715,0.9728116119858754
236,STORE_4_V10235,2025-08-29,SALE,81,LBL00242,1.0,40.101,39.888,0.037,29.916,750,MAIN_STORE,180642.71,5608.55,2025-08-29,H667650,NECKLACE LBL00031,CHAIN,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,9,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,10+ GM,GOLD RINGS,STORE_4,LBL00242,H779885,CHAIN LBL00242,CHAIN,750.0,39.942,39.754,0.024,29.816,1.0,DES1257,,5004.0,MAIN_STORE,4.0,2025-11-24 11:50:05.501652,81.0,Customer_81,Customer,Net 15,919556073288.0,8,35,4,0,1,10,15.0,4528.748131549636,1.0045000508878348
237,STORE_4_V10236,2025-08-30,SALE,100,LBL00075,1.0,2.28,1.925,0.0,1.763,916,MAIN_STORE,10563.7,5450.97,2025-08-30,H667650,NECKLACE LBL00031,RING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,1,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–5 GM,GOLD CHAINS,STORE_4,LBL00075,H575718,RING LBL00075,RING,916.0,2.27,2.069,0.016,1.895,1.0,DES4308,,5014.0,MAIN_STORE,7.0,2025-11-24 11:50:05.071912,100.0,Customer_100,Customer,Net 0,918040735415.0,8,35,5,1,1,0,5.0,5487.633512917656,0.976277227159972
238,STORE_4_V10237,2025-08-30,SALE,85,LBL00043,1.0,11.159,10.771,0.044,9.866,916,MAIN_STORE,56511.71,5458.57,2025-08-30,H667650,NECKLACE LBL00031,PENDANT,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,5–15 GM,GOLD BRACELET,STORE_4,LBL00043,H694587,PENDANT LBL00043,PENDANT,916.0,11.657,11.354,0.026,10.401,1.0,DES4783,,5019.0,MAIN_STORE,11.0,2025-11-24 11:50:04.981421,85.0,Customer_85,Customer,Net 15,917635708419.0,8,35,5,1,1,5,15.0,5246.65349116577,0.9776383990112967
239,STORE_4_V10238,2025-08-30,SALE,114,LBL00214,1.0,30.129,29.537,0.0,27.056,916,MAIN_STORE,163786.0,5912.24,2025-08-30,H667650,NECKLACE LBL00031,BRACELET,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,12,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,20–40 GM,GOLD NECKLACE,STORE_4,LBL00214,H720928,BRACELET LBL00214,BRACELET,916.0,31.91,31.651,0.024,28.992,1.0,DES8584,,5010.0,MAIN_STORE,21.0,2025-11-24 11:50:05.434565,114.0,Customer_114,Customer,Net 15,917192747606.0,8,35,5,1,1,20,40.0,5545.112721498029,1.0588914034574164
240,STORE_4_V10239,2025-08-30,SALE,38,LBL00103,1.0,3.631,3.295,0.0,1.928,585,MAIN_STORE,11333.56,5614.22,2025-08-30,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,1,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–5 GM,GOLD CHAINS,STORE_4,LBL00103,H191962,EARRING LBL00103,EARRING,585.0,3.79,3.436,0.07,2.01,1.0,DES1803,,5003.0,MAIN_STORE,15.0,2025-11-24 11:50:05.153071,38.0,Customer_38,Customer,Net 15,919558781873.0,8,35,5,1,1,0,5.0,3439.622628339111,1.0055155567295468
241,STORE_4_V10240,2025-08-30,SALE,33,LBL00214,1.0,30.093,29.871,0.0,27.362,916,MAIN_STORE,158379.47,5225.39,2025-08-30,H667650,NECKLACE LBL00031,BRACELET,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,12,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,20–40 GM,GOLD NECKLACE,STORE_4,LBL00214,H720928,BRACELET LBL00214,BRACELET,916.0,31.91,31.651,0.024,28.992,1.0,DES8584,,5010.0,MAIN_STORE,21.0,2025-11-24 11:50:05.434565,33.0,Customer_33,Customer,Net 0,918610883633.0,8,35,5,1,1,20,40.0,5302.114582634844,0.9358754973939403
242,STORE_4_V10241,2025-08-30,SALE,72,LBL00147,1.0,9.818,9.696,0.0,8.882,916,MAIN_STORE,53252.33,5443.16,2025-08-30,H667650,NECKLACE LBL00031,NECKLACE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_4,LBL00147,H493468,NECKLACE LBL00147,NECKLACE,916.0,10.202,9.92,0.104,9.087,1.0,DES9753,,5005.0,MAIN_STORE,11.0,2025-11-24 11:50:05.259150,72.0,Customer_72,Customer,Net 15,917232477787.0,8,35,5,1,1,0,10.0,5492.1951843858105,0.9748784439811764
243,STORE_4_V10242,2025-08-30,SALE,31,LBL00142,1.0,10.009,9.634,0.013,8.825,916,MAIN_STORE,57851.96,5836.05,2025-08-30,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,5–15 GM,GOLD BRACELET,STORE_4,LBL00142,H692385,EARRING LBL00142,EARRING,916.0,9.826,9.484,0.004,8.687,1.0,DES6169,,5017.0,MAIN_STORE,16.0,2025-11-24 11:50:05.247518,31.0,Customer_31,Customer,Net 30,918033895513.0,8,35,5,1,1,5,15.0,6004.977578889601,1.0452456556478855
244,STORE_4_V10243,2025-08-30,SALE,45,LBL00142,1.0,10.866,10.611,0.0,9.72,916,MAIN_STORE,60921.22,5886.7,2025-08-30,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,5–15 GM,GOLD BRACELET,STORE_4,LBL00142,H692385,EARRING LBL00142,EARRING,916.0,9.826,9.484,0.004,8.687,1.0,DES6169,,5017.0,MAIN_STORE,16.0,2025-11-24 11:50:05.247518,45.0,Customer_45,Customer,Net 30,919195894317.0,8,35,5,1,1,5,15.0,5741.326383816192,1.0543171496307275
245,STORE_4_V10244,2025-08-30,SALE,118,LBL00095,1.0,14.64,14.622,0.0,8.554,585,MAIN_STORE,53346.8,5710.95,2025-08-30,H667650,NECKLACE LBL00031,CHAIN,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,5–15 GM,GOLD BRACELET,STORE_4,LBL00095,H530074,CHAIN LBL00095,CHAIN,585.0,16.376,16.036,0.014,9.381,1.0,DES8239,,5002.0,MAIN_STORE,3.0,2025-11-24 11:50:05.132644,118.0,Customer_118,Customer,Net 0,917234238999.0,8,35,5,1,1,5,15.0,3648.3925832039,1.0228400505688422
246,STORE_4_V10245,2025-08-30,SALE,87,LBL00195,1.0,56.4,56.152,0.089,42.114,750,MAIN_STORE,258359.6,5781.67,2025-08-30,H667650,NECKLACE LBL00031,CHAIN,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,9,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,10+ GM,GOLD RINGS,STORE_4,LBL00195,H511122,CHAIN LBL00195,CHAIN,750.0,57.536,57.337,0.0,43.003,1.0,DES4004,,5010.0,MAIN_STORE,5.0,2025-11-24 11:50:05.386187,87.0,Customer_87,Customer,Net 0,919043780174.0,8,35,5,1,1,10,15.0,4601.075569862595,1.035506112848538
247,STORE_4_V10246,2025-08-30,SALE,3,LBL00053,1.0,23.973,23.425,0.008,21.457,916,MAIN_STORE,118960.11,5294.42,2025-08-30,H667650,NECKLACE LBL00031,CHAIN,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,20,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,15–30 GM,GOLD BRACELET,STORE_4,LBL00053,H894586,CHAIN LBL00053,CHAIN,916.0,23.089,22.846,0.0,20.928,1.0,DES4351,,5002.0,MAIN_STORE,4.0,2025-11-24 11:50:05.006386,3.0,Customer_3,Customer,Net 30,918141669467.0,8,35,5,1,1,15,30.0,5078.339591106101,0.9482388780382756
248,STORE_4_V10247,2025-08-30,SALE,25,LBL00145,1.0,13.886,13.389,0.066,12.264,916,MAIN_STORE,76492.29,5866.5,2025-08-30,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,5–15 GM,GOLD BRACELET,STORE_4,LBL00145,H169429,EARRING LBL00145,EARRING,916.0,14.148,13.778,0.017,12.621,1.0,DES3446,,5008.0,MAIN_STORE,17.0,2025-11-24 11:50:05.254474,25.0,Customer_25,Customer,Net 30,919576618444.0,8,35,5,1,1,5,15.0,5713.0692573702845,1.0506992981311538
249,STORE_4_V10248,2025-08-31,SALE,7,LBL00146,1.0,2.804,2.497,0.046,2.287,916,MAIN_STORE,15278.71,5877.27,2025-08-31,H667650,NECKLACE LBL00031,BANGLE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,1,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–5 GM,GOLD CHAINS,STORE_4,LBL00146,H981578,BANGLE LBL00146,BANGLE,916.0,2.829,2.716,0.0,2.488,1.0,DES1510,,5010.0,MAIN_STORE,18.0,2025-11-24 11:50:05.256739,7.0,Customer_7,Customer,Net 0,919231172272.0,8,35,6,1,1,0,5.0,6118.824141440071,1.0526282219257286
250,STORE_4_V10249,2025-08-31,SALE,61,LBL00136,1.0,5.97,5.864,0.0,5.371,916,MAIN_STORE,31718.56,5676.18,2025-08-31,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_4,LBL00136,H805139,EARRING LBL00136,EARRING,916.0,6.054,5.675,0.0,5.198,1.0,DES8849,,5015.0,MAIN_STORE,16.0,2025-11-24 11:50:05.232622,61.0,Customer_61,Customer,Net 30,919474899565.0,8,35,6,1,1,0,10.0,5409.030455485939,1.0166126893490315
251,STORE_4_V10250,2025-08-31,SALE,114,LBL00096,1.0,13.409,12.993,0.0,11.902,916,MAIN_STORE,73529.56,5882.04,2025-08-31,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,5–15 GM,GOLD BRACELET,STORE_4,LBL00096,H730421,EARRING LBL00096,EARRING,916.0,11.971,11.618,0.064,10.642,1.0,DES1107,,5007.0,MAIN_STORE,17.0,2025-11-24 11:50:05.135078,114.0,Customer_114,Customer,Net 15,917192747606.0,8,35,6,1,1,5,15.0,5659.166808345509,1.0534825363639941
252,STORE_4_V10251,2025-08-31,SALE,33,LBL00249,1.0,15.99,15.902,0.094,14.566,916,MAIN_STORE,85418.24,5506.28,2025-08-31,H667650,NECKLACE LBL00031,BANGLE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,11,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,10–20 GM,GOLD NECKLACE,STORE_4,LBL00249,H472566,BANGLE LBL00249,BANGLE,916.0,15.949,15.805,0.087,14.477,1.0,DES4698,,5005.0,MAIN_STORE,20.0,2025-11-24 11:50:05.518992,33.0,Customer_33,Customer,Net 0,918610883633.0,8,35,6,1,1,10,20.0,5371.540348915839,0.9861833344095473
253,STORE_4_V10252,2025-08-31,SALE,55,LBL00088,1.0,3.79,3.45,0.041,2.018,585,MAIN_STORE,12254.19,5492.57,2025-08-31,H667650,NECKLACE LBL00031,BANGLE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,1,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–5 GM,GOLD CHAINS,STORE_4,LBL00088,H756883,BANGLE LBL00088,BANGLE,585.0,3.964,3.77,0.036,2.206,1.0,DES3960,,5003.0,MAIN_STORE,18.0,2025-11-24 11:50:05.111709,55.0,Customer_55,Customer,Net 30,918717120387.0,8,35,6,1,1,0,5.0,3551.9381008875066,0.9837278520303813
254,STORE_4_V10253,2025-08-31,SALE,49,LBL00010,1.0,15.054,14.96,0.0,13.703,916,MAIN_STORE,87047.77,5875.77,2025-08-31,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,11,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,10–20 GM,GOLD NECKLACE,STORE_4,LBL00010,H499194,EARRING LBL00010,EARRING,916.0,14.294,13.863,0.012,12.699,1.0,DES9331,,5003.0,MAIN_STORE,17.0,2025-11-24 11:50:04.903405,49.0,Customer_49,Customer,Net 15,918527529840.0,8,35,6,1,1,10,20.0,5818.700814257967,1.0523595695866514
255,STORE_4_V10254,2025-08-31,SALE,112,LBL00112,1.0,5.73,5.438,0.019,4.981,916,MAIN_STORE,30151.4,5774.2,2025-08-31,H667650,NECKLACE LBL00031,RING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_4,LBL00112,H241081,RING LBL00112,RING,916.0,6.906,6.327,0.0,5.796,1.0,DES2999,,5008.0,MAIN_STORE,8.0,2025-11-24 11:50:05.175451,112.0,Customer_112,Customer,Net 30,918899277934.0,8,35,6,1,1,0,10.0,5544.574191876758,1.0341682241999333
256,STORE_4_V10255,2025-08-31,SALE,24,LBL00219,1.0,25.136,25.052,0.0,14.655,585,MAIN_STORE,85413.88,5379.05,2025-08-31,H667650,NECKLACE LBL00031,BANGLE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,20,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,15–30 GM,GOLD BRACELET,STORE_4,LBL00219,H618306,BANGLE LBL00219,BANGLE,585.0,24.129,23.735,0.024,13.885,1.0,DES2007,,5002.0,MAIN_STORE,20.0,2025-11-24 11:50:05.447058,24.0,Customer_24,Customer,Net 30,917679362694.0,8,35,6,1,1,15,30.0,3409.4633797914985,0.9633962430090145
257,STORE_4_V10256,2025-08-31,SALE,38,LBL00169,1.0,7.607,7.338,0.0,6.722,916,MAIN_STORE,40628.15,5444.72,2025-08-31,H667650,NECKLACE LBL00031,RING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_4,LBL00169,H645865,RING LBL00169,RING,916.0,7.454,7.098,0.051,6.502,1.0,DES6119,,5000.0,MAIN_STORE,8.0,2025-11-24 11:50:05.318617,38.0,Customer_38,Customer,Net 15,919558781873.0,8,35,6,1,1,0,10.0,5536.678177067569,0.9751578424138168
258,STORE_4_V10257,2025-08-31,SALE,70,LBL00078,1.0,10.427,10.247,0.007,9.386,916,MAIN_STORE,53861.92,5384.33,2025-08-31,H667650,NECKLACE LBL00031,PENDANT,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,5–15 GM,GOLD BRACELET,STORE_4,LBL00078,H195620,PENDANT LBL00078,PENDANT,916.0,10.25,9.97,0.081,9.133,1.0,DES2870,,5014.0,MAIN_STORE,11.0,2025-11-24 11:50:05.081504,70.0,Customer_70,Customer,Net 30,917049110293.0,8,35,6,1,1,5,15.0,5256.3593972519375,0.9643418992425664
259,STORE_4_V10258,2025-08-31,SALE,13,LBL00044,1.0,7.057,6.547,0.0,3.83,585,MAIN_STORE,22305.63,5448.47,2025-08-31,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_4,LBL00044,H343461,EARRING LBL00044,EARRING,585.0,7.534,7.106,0.017,4.157,1.0,DES4783,,5000.0,MAIN_STORE,16.0,2025-11-24 11:50:04.983998,13.0,Customer_13,Customer,Net 0,919448250186.0,8,35,6,1,1,0,10.0,3406.999632350751,0.9758294732615099
260,STORE_4_V10259,2025-08-31,SALE,18,LBL00021,1.0,5.698,5.518,0.004,3.228,585,MAIN_STORE,19084.8,5343.85,2025-08-31,H667650,NECKLACE LBL00031,RING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_4,LBL00021,H756190,RING LBL00021,RING,585.0,6.018,5.656,0.0,3.309,1.0,DES5221,,5012.0,MAIN_STORE,8.0,2025-11-24 11:50:04.929980,18.0,Customer_18,Customer,Net 15,919896923497.0,8,35,6,1,1,0,10.0,3458.6438095969897,0.9570918681186682
261,STORE_4_V10260,2025-09-01,SALE,95,LBL00001,1.0,9.371,9.214,0.0,8.44,916,MAIN_STORE,55441.97,5901.75,2025-09-01,H667650,NECKLACE LBL00031,PENDANT,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_4,LBL00001,H828834,PENDANT LBL00001,PENDANT,916.0,8.961,8.444,0.0,7.735,1.0,DES1301,,5012.0,MAIN_STORE,10.0,2025-11-24 11:50:04.878763,95.0,Customer_95,Customer,Net 0,919095347470.0,9,36,0,0,1,0,10.0,6017.143909578478,1.0570126280994694
262,STORE_4_V10261,2025-09-01,SALE,119,LBL00018,1.0,56.908,56.475,0.012,33.038,585,MAIN_STORE,197755.99,5781.84,2025-09-01,H667650,NECKLACE LBL00031,NECKLACE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,9,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,10+ GM,GOLD RINGS,STORE_4,LBL00018,H463625,NECKLACE LBL00018,NECKLACE,585.0,59.072,59.004,0.174,34.517,1.0,DES6765,,5011.0,MAIN_STORE,13.0,2025-11-24 11:50:04.923219,119.0,Customer_119,Customer,Net 0,919667185159.0,9,36,0,0,1,10,15.0,3501.6553607497945,1.0355365601136335
263,STORE_4_V10262,2025-09-01,SALE,60,LBL00249,1.0,15.202,14.9,0.039,13.648,916,MAIN_STORE,82833.74,5608.29,2025-09-01,H667650,NECKLACE LBL00031,BANGLE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,11,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,10–20 GM,GOLD NECKLACE,STORE_4,LBL00249,H472566,BANGLE LBL00249,BANGLE,916.0,15.949,15.805,0.087,14.477,1.0,DES4698,,5005.0,MAIN_STORE,20.0,2025-11-24 11:50:05.518992,60.0,Customer_60,Customer,Net 15,919961788388.0,9,36,0,0,1,10,20.0,5559.311036287851,1.0044534844823947
264,STORE_4_V10263,2025-09-01,SALE,80,LBL00064,1.0,6.43,6.216,0.014,4.662,750,MAIN_STORE,26974.08,5454.68,2025-09-01,H667650,NECKLACE LBL00031,CHAIN,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_4,LBL00064,H870881,CHAIN LBL00064,CHAIN,750.0,6.357,5.986,0.017,4.49,1.0,DES1643,,5017.0,MAIN_STORE,2.0,2025-11-24 11:50:05.034508,80.0,Customer_80,Customer,Net 30,918687418351.0,9,36,0,0,1,0,10.0,4339.458761348334,0.9769416939452898
265,STORE_4_V10264,2025-09-02,SALE,86,LBL00150,1.0,13.493,13.303,0.003,12.186,916,MAIN_STORE,73347.93,5839.34,2025-09-02,H667650,NECKLACE LBL00031,CHAIN,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,5–15 GM,GOLD BRACELET,STORE_4,LBL00150,H839525,CHAIN LBL00150,CHAIN,916.0,15.494,15.331,0.0,14.043,1.0,DES6152,,5001.0,MAIN_STORE,3.0,2025-11-24 11:50:05.265934,86.0,Customer_86,Customer,Net 0,918443831341.0,9,36,1,0,1,5,15.0,5513.637862614608,1.0458348997782616
266,STORE_4_V10265,2025-09-02,SALE,65,LBL00030,1.0,8.863,8.66,0.012,5.066,585,MAIN_STORE,28990.56,5545.77,2025-09-02,H667650,NECKLACE LBL00031,PENDANT,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_4,LBL00030,H784167,PENDANT LBL00030,PENDANT,585.0,8.768,8.607,0.085,5.035,1.0,DES3270,,5018.0,MAIN_STORE,10.0,2025-11-24 11:50:04.951289,65.0,Customer_65,Customer,Net 15,917337057834.0,9,36,1,0,1,0,10.0,3347.639336300308,0.9932560549896547
