movement_id,voucher_no,voucher_date,movement_type,account_id,label_no,quantity,gross_weight,net_weight,stone_weight,fine_weight,purity,location_to,value,gold_rate_used,created_at,huid,item_name,category,purity_item,gross_weight_item,net_weight_item,stone_weight_item,fine_weight_item,pieces,design_code,certificate_no,supplier_id,location,slab_id,created_at_item,account_name,account_type,credit_terms,contact,slab_label,product_category,store
388,V10387,2025-09-28,SALE,95,LBL00105,1,10.045,9.749,0.087,5.703,585,MAIN_STORE,36821.84,5812.03,2025-09-28,H804737,PENDANT LBL00105,PENDANT,585,9.656,9.497,0.027,5.556,1,DES5659,,5019,MAIN_STORE,10,2025-11-24 11:50:05.157938,Customer_95,Customer,Net 0,+919095347470,0–10 GM,GOLD NECKLACE,MAIN_STORE
389,V10388,2025-09-28,SALE,9,LBL00041,1,9.329,9.135,0.04,8.368,916,MAIN_STORE,52497.75,5783.07,2025-09-28,H237935,RING LBL00041,RING,916,8.837,8.59,0.038,7.869,1,DES4026,,5000,MAIN_STORE,8,2025-11-24 11:50:04.976541,Customer_9,Customer,Net 30,+917992214765,5–10 GM,GOLD RINGS,MAIN_STORE
390,V10389,2025-09-28,SALE,4,LBL00146,1,2.829,2.716,0.0,2.488,916,MAIN_STORE,14326.14,5403.39,2025-09-28,H981578,BANGLE LBL00146,BANGLE,916,2.829,2.716,0.0,2.488,1,DES1510,,5010,MAIN_STORE,18,2025-11-24 11:50:05.256739,Customer_4,Customer,Net 30,+917174603960,0–5 GM,GOLD BRACELET,MAIN_STORE
391,V10390,2025-09-29,SALE,26,LBL00181,1,13.691,13.519,0.025,10.139,750,MAIN_STORE,59822.57,5679.32,2025-09-29,H426503,NECKLACE LBL00181,NECKLACE,750,14.229,14.115,0.018,10.586,1,DES6549,,5017,MAIN_STORE,11,2025-11-24 11:50:05.353135,Customer_26,Customer,Net 15,+918513220374,10–20 GM,GOLD NECKLACE,MAIN_STORE
392,V10391,2025-09-29,SALE,31,LBL00008,1,6.642,6.412,0.045,5.873,916,MAIN_STORE,37736.97,5911.77,2025-09-29,H213132,BANGLE LBL00008,BANGLE,916,6.58,6.38,0.032,5.844,1,DES1312,,5009,MAIN_STORE,19,2025-11-24 11:50:04.898521,Customer_31,Customer,Net 30,+918033895513,5–15 GM,GOLD BRACELET,MAIN_STORE
393,V10392,2025-09-29,SALE,45,LBL00142,1,9.529,9.316,0.015,8.533,916,MAIN_STORE,51379.22,5717.53,2025-09-29,H692385,EARRING LBL00142,EARRING,916,9.826,9.484,0.004,8.687,1,DES6169,,5017,MAIN_STORE,16,2025-11-24 11:50:05.247518,Customer_45,Customer,Net 30,+919195894317,5–10 GM,GOLD EARRING,MAIN_STORE
394,V10393,2025-09-29,SALE,7,LBL00099,1,43.642,43.536,0.078,39.879,916,MAIN_STORE,224685.92,5378.24,2025-09-29,H293818,BRACELET LBL00099,BRACELET,916,40.277,39.948,0.095,36.593,1,DES3429,,5001,MAIN_STORE,21,2025-11-24 11:50:05.142593,Customer_7,Customer,Net 0,+919231172272,30+ GM,GOLD BRACELET,MAIN_STORE
395,V10394,2025-09-29,SALE,87,LBL00058,1,10.689,10.557,0.123,7.918,750,MAIN_STORE,47396.89,5239.34,2025-09-29,H871051,BANGLE LBL00058,BANGLE,750,10.133,9.668,0.066,7.251,1,DES7232,,5010,MAIN_STORE,19,2025-11-24 11:50:05.019018,Customer_87,Customer,Net 0,+919043780174,5–15 GM,GOLD BRACELET,MAIN_STORE
396,V10395,2025-09-29,SALE,88,LBL00197,1,38.791,38.776,0.0,35.519,916,MAIN_STORE,205040.62,5654.82,2025-09-29,H611187,CHAIN LBL00197,CHAIN,916,38.791,38.776,0.0,35.519,1,DES1495,,5002,MAIN_STORE,4,2025-11-24 11:50:05.391361,Customer_88,Customer,Net 30,+917211789542,20–50 GM,GOLD CHAINS,MAIN_STORE
397,V10396,2025-09-29,SALE,78,LBL00065,1,20.744,20.259,0.014,11.852,585,MAIN_STORE,71377.66,5732.2,2025-09-29,H506216,BRACELET LBL00065,BRACELET,585,22.536,22.176,0.007,12.973,1,DES9456,,5001,MAIN_STORE,20,2025-11-24 11:50:05.039366,Customer_78,Customer,Net 0,+917657978181,15–30 GM,GOLD BRACELET,MAIN_STORE
398,V10397,2025-09-30,SALE,45,LBL00219,1,26.111,25.83,0.0,15.111,585,MAIN_STORE,95108.63,5709.2,2025-09-30,H618306,BANGLE LBL00219,BANGLE,585,24.129,23.735,0.024,13.885,1,DES2007,,5002,MAIN_STORE,20,2025-11-24 11:50:05.447058,Customer_45,Customer,Net 30,+919195894317,15–30 GM,GOLD BRACELET,MAIN_STORE
399,V10398,2025-09-30,SALE,75,LBL00102,1,30.884,30.814,0.1,28.226,916,MAIN_STORE,185842.33,5916.04,2025-09-30,H978721,BANGLE LBL00102,BANGLE,916,30.884,30.814,0.057,28.226,1,DES5889,,5010,MAIN_STORE,21,2025-11-24 11:50:05.150463,Customer_75,Customer,Net 30,+919426282426,30+ GM,GOLD BRACELET,MAIN_STORE
400,V10399,2025-09-30,SALE,83,LBL00144,1,8.03,7.67,0.006,7.026,916,MAIN_STORE,38326.79,5302.29,2025-09-30,H705445,EARRING LBL00144,EARRING,916,7.59,7.249,0.013,6.64,1,DES6434,,5011,MAIN_STORE,16,2025-11-24 11:50:05.252149,Customer_83,Customer,Net 0,+917953850512,5–10 GM,GOLD EARRING,MAIN_STORE
401,V10400,2025-09-30,SALE,82,LBL00071,1,9.141,8.939,0.005,8.188,916,MAIN_STORE,52148.5,5733.43,2025-09-30,H194834,EARRING LBL00071,EARRING,916,9.556,9.174,0.076,8.404,1,DES9202,,5003,MAIN_STORE,16,2025-11-24 11:50:05.056316,Customer_82,Customer,Net 30,+919167796058,5–10 GM,GOLD EARRING,MAIN_STORE
402,V10401,2025-09-30,SALE,25,LBL00077,1,32.214,32.116,0.0,29.418,916,MAIN_STORE,187755.66,5800.88,2025-09-30,H825318,BRACELET LBL00077,BRACELET,916,32.413,32.33,0.022,29.614,1,DES3686,,5003,MAIN_STORE,21,2025-11-24 11:50:05.078353,Customer_25,Customer,Net 30,+919576618444,30+ GM,GOLD BRACELET,MAIN_STORE
403,V10402,2025-09-30,SALE,52,LBL00154,1,11.07,10.67,0.042,9.774,916,MAIN_STORE,55450.87,5243.2,2025-09-30,H650607,EARRING LBL00154,EARRING,916,11.099,10.67,0.014,9.774,1,DES5953,,5005,MAIN_STORE,17,2025-11-24 11:50:05.278591,Customer_52,Customer,Net 30,+918073127233,10+ GM,GOLD EARRING,MAIN_STORE
404,V10403,2025-09-30,SALE,34,LBL00076,1,11.851,11.306,0.019,10.356,916,MAIN_STORE,59593.91,5250.25,2025-09-30,H194560,PENDANT LBL00076,PENDANT,916,11.851,11.306,0.024,10.356,1,DES5097,,5010,MAIN_STORE,11,2025-11-24 11:50:05.074970,Customer_34,Customer,Net 30,+918091304489,10–20 GM,GOLD NECKLACE,MAIN_STORE
405,V10404,2025-09-30,SALE,105,LBL00147,1,9.872,9.75,0.214,8.931,916,MAIN_STORE,58536.45,5715.72,2025-09-30,H493468,NECKLACE LBL00147,NECKLACE,916,10.202,9.92,0.104,9.087,1,DES9753,,5005,MAIN_STORE,11,2025-11-24 11:50:05.259150,Customer_105,Customer,Net 30,+918776321392,10–20 GM,GOLD NECKLACE,MAIN_STORE
406,V10405,2025-10-01,SALE,86,LBL00233,1,60.193,59.971,0.017,54.933,916,MAIN_STORE,354750.41,5826.06,2025-10-01,H395917,CHAIN LBL00233,CHAIN,916,60.193,59.971,0.017,54.933,1,DES1510,,5007,MAIN_STORE,5,2025-11-24 11:50:05.479082,Customer_86,Customer,Net 0,+918443831341,50+ GM,GOLD CHAINS,MAIN_STORE
407,V10406,2025-10-01,SALE,38,LBL00047,1,48.668,48.6,0.0,28.431,585,MAIN_STORE,175688.24,5743.51,2025-10-01,H591534,CHAIN LBL00047,CHAIN,585,50.06,49.754,0.006,29.106,1,DES7126,,5005,MAIN_STORE,5,2025-11-24 11:50:04.991343,Customer_38,Customer,Net 15,+919558781873,50+ GM,GOLD CHAINS,MAIN_STORE
408,V10407,2025-10-01,SALE,24,LBL00234,1,27.857,27.288,0.013,15.963,585,MAIN_STORE,89776.58,5383.91,2025-10-01,H552686,CHAIN LBL00234,CHAIN,585,28.417,28.026,0.014,16.396,1,DES7459,,5010,MAIN_STORE,4,2025-11-24 11:50:05.481676,Customer_24,Customer,Net 30,+917679362694,20–50 GM,GOLD CHAINS,MAIN_STORE
409,V10408,2025-10-01,SALE,40,LBL00224,1,69.58,69.322,0.007,51.992,750,MAIN_STORE,313007.69,5643.68,2025-10-01,H745474,NECKLACE LBL00224,NECKLACE,750,68.17,67.833,0.008,50.875,1,DES8326,,5006,MAIN_STORE,13,2025-11-24 11:50:05.458945,Customer_40,Customer,Net 0,+918296400037,40+ GM,GOLD NECKLACE,MAIN_STORE
410,V10409,2025-10-01,SALE,61,LBL00031,1,38.768,38.726,0.175,35.473,916,MAIN_STORE,217598.56,5900.18,2025-10-01,H667650,NECKLACE LBL00031,NECKLACE,916,36.856,36.352,0.12,33.298,1,DES4314,,5004,MAIN_STORE,12,2025-11-24 11:50:04.953789,Customer_61,Customer,Net 30,+919474899565,20–40 GM,GOLD NECKLACE,MAIN_STORE
411,V10410,2025-10-01,SALE,25,LBL00228,1,18.331,18.026,0.115,13.52,750,MAIN_STORE,77119.11,5438.32,2025-10-01,H711033,BRACELET LBL00228,BRACELET,750,18.123,17.529,0.105,13.147,1,DES1133,,5019,MAIN_STORE,20,2025-11-24 11:50:05.468059,Customer_25,Customer,Net 30,+919576618444,15–30 GM,GOLD BRACELET,MAIN_STORE
412,V10411,2025-10-01,SALE,20,LBL00219,1,22.519,22.428,0.0,13.12,585,MAIN_STORE,86316.33,5930.84,2025-10-01,H618306,BANGLE LBL00219,BANGLE,585,24.129,23.735,0.024,13.885,1,DES2007,,5002,MAIN_STORE,20,2025-11-24 11:50:05.447058,Customer_20,Customer,Net 15,+917447116404,15–30 GM,GOLD BRACELET,MAIN_STORE
413,V10412,2025-10-01,SALE,19,LBL00118,1,10.718,10.521,0.054,7.891,750,MAIN_STORE,44716.76,5282.78,2025-10-01,H738419,EARRING LBL00118,EARRING,750,11.386,11.304,0.038,8.478,1,DES6185,,5008,MAIN_STORE,17,2025-11-24 11:50:05.190122,Customer_19,Customer,Net 15,+919857194152,10+ GM,GOLD EARRING,MAIN_STORE
414,V10413,2025-10-01,SALE,41,LBL00046,1,7.873,7.489,0.0,6.86,916,MAIN_STORE,40460.01,5374.71,2025-10-01,H240600,RING LBL00046,RING,916,7.735,7.265,0.08,6.655,1,DES9230,,5019,MAIN_STORE,8,2025-11-24 11:50:04.988720,Customer_41,Customer,Net 0,+918289924514,5–10 GM,GOLD RINGS,MAIN_STORE
415,V10414,2025-10-02,SALE,101,LBL00126,1,26.752,26.291,0.0,19.718,750,MAIN_STORE,116010.55,5535.1,2025-10-02,H938403,BANGLE LBL00126,BANGLE,750,26.752,26.291,0.0,19.718,1,DES7793,,5013,MAIN_STORE,20,2025-11-24 11:50:05.207763,Customer_101,Customer,Net 0,+918143565474,15–30 GM,GOLD BRACELET,MAIN_STORE
416,V10415,2025-10-02,SALE,62,LBL00110,1,13.046,12.81,0.0,9.607,750,MAIN_STORE,61565.62,5747.42,2025-10-02,H895284,EARRING LBL00110,EARRING,750,13.046,12.81,0.0,9.607,1,DES8001,,5017,MAIN_STORE,17,2025-11-24 11:50:05.170480,Customer_62,Customer,Net 0,+919556498528,10+ GM,GOLD EARRING,MAIN_STORE
417,V10416,2025-10-02,SALE,42,LBL00229,1,38.782,38.325,0.019,35.106,916,MAIN_STORE,217268.68,5708.87,2025-10-02,H635218,BANGLE LBL00229,BANGLE,916,38.782,38.325,0.019,35.106,1,DES7622,,5004,MAIN_STORE,21,2025-11-24 11:50:05.470414,Customer_42,Customer,Net 0,+917922656948,30+ GM,GOLD BRACELET,MAIN_STORE
418,V10417,2025-10-02,SALE,29,LBL00064,1,6.301,5.882,0.006,4.412,750,MAIN_STORE,25110.89,5298.44,2025-10-02,H870881,CHAIN LBL00064,CHAIN,750,6.357,5.986,0.017,4.49,1,DES1643,,5017,MAIN_STORE,2,2025-11-24 11:50:05.034508,Customer_29,Customer,Net 15,+919719748617,5–10 GM,GOLD CHAINS,MAIN_STORE
419,V10418,2025-10-03,SALE,9,LBL00043,1,12.79,12.294,0.019,11.261,916,MAIN_STORE,67297.2,5550.99,2025-10-03,H694587,PENDANT LBL00043,PENDANT,916,11.657,11.354,0.026,10.401,1,DES4783,,5019,MAIN_STORE,11,2025-11-24 11:50:04.981421,Customer_9,Customer,Net 30,+917992214765,10–20 GM,GOLD NECKLACE,MAIN_STORE
420,V10419,2025-10-03,SALE,44,LBL00135,1,10.694,10.428,0.299,9.552,916,MAIN_STORE,62489.64,5470.05,2025-10-03,H303440,PENDANT LBL00135,PENDANT,916,11.01,10.61,0.082,9.718,1,DES6415,,5010,MAIN_STORE,11,2025-11-24 11:50:05.230497,Customer_44,Customer,Net 30,+918185226852,10–20 GM,GOLD NECKLACE,MAIN_STORE
421,V10420,2025-10-03,SALE,97,LBL00092,1,12.77,12.649,0.001,11.586,916,MAIN_STORE,69803.2,5385.39,2025-10-03,H669902,EARRING LBL00092,EARRING,916,11.102,10.966,0.016,10.045,1,DES1094,,5019,MAIN_STORE,17,2025-11-24 11:50:05.123491,Customer_97,Customer,Net 30,+917842240083,10+ GM,GOLD EARRING,MAIN_STORE
422,V10421,2025-10-03,SALE,94,LBL00055,1,3.424,3.401,0.017,3.115,916,MAIN_STORE,18801.12,5487.11,2025-10-03,H613742,RING LBL00055,RING,916,3.24,3.035,0.008,2.78,1,DES6323,,5014,MAIN_STORE,7,2025-11-24 11:50:05.011812,Customer_94,Customer,Net 15,+919402158803,2–5 GM,GOLD RINGS,MAIN_STORE
423,V10422,2025-10-03,SALE,49,LBL00010,1,14.41,13.883,0.015,12.717,916,MAIN_STORE,78062.43,5670.54,2025-10-03,H499194,EARRING LBL00010,EARRING,916,14.294,13.863,0.012,12.699,1,DES9331,,5003,MAIN_STORE,17,2025-11-24 11:50:04.903405,Customer_49,Customer,Net 15,+918527529840,10+ GM,GOLD EARRING,MAIN_STORE
424,V10423,2025-10-03,SALE,85,LBL00013,1,10.439,10.365,0.0,7.774,750,MAIN_STORE,43921.38,5307.79,2025-10-03,H308535,RING LBL00013,RING,750,10.439,10.365,0.014,7.774,1,DES9202,,5014,MAIN_STORE,9,2025-11-24 11:50:04.910806,Customer_85,Customer,Net 15,+917635708419,10+ GM,GOLD RINGS,MAIN_STORE
425,V10424,2025-10-04,SALE,33,LBL00141,1,15.305,15.015,0.0,8.784,585,MAIN_STORE,51253.98,5715.3,2025-10-04,H975671,EARRING LBL00141,EARRING,585,15.305,15.015,0.015,8.784,1,DES9537,,5009,MAIN_STORE,17,2025-11-24 11:50:05.245098,Customer_33,Customer,Net 0,+918610883633,10+ GM,GOLD EARRING,MAIN_STORE
426,V10425,2025-10-04,SALE,85,LBL00108,1,20.238,20.168,0.027,18.474,916,MAIN_STORE,108455.7,5658.03,2025-10-04,H197649,BRACELET LBL00108,BRACELET,916,19.342,19.018,0.018,17.42,1,DES5903,,5010,MAIN_STORE,20,2025-11-24 11:50:05.165490,Customer_85,Customer,Net 15,+917635708419,15–30 GM,GOLD BRACELET,MAIN_STORE
427,V10426,2025-10-04,SALE,116,LBL00213,1,5.577,5.505,0.185,3.22,585,MAIN_STORE,21971.3,5427.14,2025-10-04,H977394,PENDANT LBL00213,PENDANT,585,5.854,5.747,0.066,3.362,1,DES8972,,5003,MAIN_STORE,10,2025-11-24 11:50:05.432167,Customer_116,Customer,Net 30,+918605548088,0–10 GM,GOLD NECKLACE,MAIN_STORE
428,V10427,2025-10-05,SALE,78,LBL00051,1,5.712,5.584,0.017,5.115,916,MAIN_STORE,32229.44,5920.78,2025-10-05,H528436,PENDANT LBL00051,PENDANT,916,5.472,5.14,0.041,4.708,1,DES1245,,5008,MAIN_STORE,10,2025-11-24 11:50:05.001363,Customer_78,Customer,Net 0,+917657978181,0–10 GM,GOLD NECKLACE,MAIN_STORE
429,V10428,2025-10-05,SALE,38,LBL00105,1,9.602,9.497,0.05,5.556,585,MAIN_STORE,33988.13,5373.5,2025-10-05,H804737,PENDANT LBL00105,PENDANT,585,9.656,9.497,0.027,5.556,1,DES5659,,5019,MAIN_STORE,10,2025-11-24 11:50:05.157938,Customer_38,Customer,Net 15,+919558781873,0–10 GM,GOLD NECKLACE,MAIN_STORE
430,V10429,2025-10-05,SALE,31,LBL00085,1,50.867,50.855,0.027,46.583,916,MAIN_STORE,266606.7,5303.96,2025-10-05,H251631,CHAIN LBL00085,CHAIN,916,54.231,53.644,0.057,49.138,1,DES3930,,5001,MAIN_STORE,5,2025-11-24 11:50:05.103591,Customer_31,Customer,Net 30,+918033895513,50+ GM,GOLD CHAINS,MAIN_STORE
431,V10430,2025-10-05,SALE,20,LBL00127,1,9.039,8.469,0.008,7.758,916,MAIN_STORE,49590.94,5742.36,2025-10-05,H147702,BRACELET LBL00127,BRACELET,916,9.618,9.395,0.017,8.606,1,DES6468,,5011,MAIN_STORE,19,2025-11-24 11:50:05.210039,Customer_20,Customer,Net 15,+917447116404,5–15 GM,GOLD BRACELET,MAIN_STORE
432,V10431,2025-10-05,SALE,30,LBL00165,1,27.467,27.188,0.005,24.904,916,MAIN_STORE,144364.39,5260.81,2025-10-05,H506415,BANGLE LBL00165,BANGLE,916,27.467,27.188,0.005,24.904,1,DES9558,,5003,MAIN_STORE,20,2025-11-24 11:50:05.306978,Customer_30,Customer,Net 15,+918389211119,15–30 GM,GOLD BRACELET,MAIN_STORE
433,V10432,2025-10-05,SALE,6,LBL00224,1,67.964,67.451,0.016,50.588,750,MAIN_STORE,301742.56,5448.59,2025-10-05,H745474,NECKLACE LBL00224,NECKLACE,750,68.17,67.833,0.008,50.875,1,DES8326,,5006,MAIN_STORE,13,2025-11-24 11:50:05.458945,Customer_6,Customer,Net 15,+917334729865,40+ GM,GOLD NECKLACE,MAIN_STORE
434,V10433,2025-10-05,SALE,109,LBL00025,1,15.607,15.15,0.0,13.877,916,MAIN_STORE,80139.59,5323.95,2025-10-05,H192059,EARRING LBL00025,EARRING,916,15.29,14.996,0.023,13.736,1,DES7262,,5016,MAIN_STORE,17,2025-11-24 11:50:04.940041,Customer_109,Customer,Net 30,+919814963909,10+ GM,GOLD EARRING,MAIN_STORE
435,V10434,2025-10-05,SALE,46,LBL00085,1,61.994,61.456,0.027,56.294,916,MAIN_STORE,342579.55,5749.14,2025-10-05,H251631,CHAIN LBL00085,CHAIN,916,54.231,53.644,0.057,49.138,1,DES3930,,5001,MAIN_STORE,5,2025-11-24 11:50:05.103591,Customer_46,Customer,Net 30,+919451001264,50+ GM,GOLD CHAINS,MAIN_STORE
436,V10435,2025-10-05,SALE,24,LBL00088,1,3.932,3.855,0.048,2.255,585,MAIN_STORE,13656.44,5419.36,2025-10-05,H756883,BANGLE LBL00088,BANGLE,585,3.964,3.77,0.036,2.206,1,DES3960,,5003,MAIN_STORE,18,2025-11-24 11:50:05.111709,Customer_24,Customer,Net 30,+917679362694,0–5 GM,GOLD BRACELET,MAIN_STORE
437,V10436,2025-10-06,SALE,54,LBL00205,1,4.315,3.922,0.0,3.593,916,MAIN_STORE,21093.71,5722.76,2025-10-06,H719221,BANGLE LBL00205,BANGLE,916,4.315,3.922,0.0,3.593,1,DES7773,,5007,MAIN_STORE,18,2025-11-24 11:50:05.412129,Customer_54,Customer,Net 15,+917394729488,0–5 GM,GOLD BRACELET,MAIN_STORE
438,V10437,2025-10-06,SALE,109,LBL00242,1,39.551,39.447,0.046,29.585,750,MAIN_STORE,178153.25,5570.11,2025-10-06,H779885,CHAIN LBL00242,CHAIN,750,39.942,39.754,0.024,29.816,1,DES1257,,5004,MAIN_STORE,4,2025-11-24 11:50:05.501652,Customer_109,Customer,Net 30,+919814963909,20–50 GM,GOLD CHAINS,MAIN_STORE
439,V10438,2025-10-06,SALE,24,LBL00113,1,9.448,9.077,0.012,8.315,916,MAIN_STORE,53999.83,5841.74,2025-10-06,H445200,EARRING LBL00113,EARRING,916,10.873,10.616,0.016,9.724,1,DES9635,,5013,MAIN_STORE,17,2025-11-24 11:50:05.178000,Customer_24,Customer,Net 30,+917679362694,10+ GM,GOLD EARRING,MAIN_STORE
440,V10439,2025-10-06,SALE,115,LBL00187,1,26.633,26.546,0.006,24.316,916,MAIN_STORE,137592.7,5519.07,2025-10-06,H472899,CHAIN LBL00187,CHAIN,916,27.536,27.339,0.018,25.042,1,DES6119,,5010,MAIN_STORE,4,2025-11-24 11:50:05.367511,Customer_115,Customer,Net 0,+917857641458,20–50 GM,GOLD CHAINS,MAIN_STORE
441,V10440,2025-10-06,SALE,84,LBL00067,1,5.384,5.189,0.26,3.036,585,MAIN_STORE,22506.71,5600.24,2025-10-06,H517375,PENDANT LBL00067,PENDANT,585,5.384,5.189,0.146,3.036,1,DES5989,,5009,MAIN_STORE,10,2025-11-24 11:50:05.046071,Customer_84,Customer,Net 15,+918244608630,0–10 GM,GOLD NECKLACE,MAIN_STORE
442,V10441,2025-10-06,SALE,73,LBL00186,1,16.551,16.409,0.262,15.031,916,MAIN_STORE,95517.4,5596.16,2025-10-06,H287677,BANGLE LBL00186,BANGLE,916,16.551,16.409,0.087,15.031,1,DES8304,,5019,MAIN_STORE,20,2025-11-24 11:50:05.365077,Customer_73,Customer,Net 15,+919252209366,15–30 GM,GOLD BRACELET,MAIN_STORE
443,V10442,2025-10-06,SALE,13,LBL00159,1,2.327,2.062,0.075,1.546,750,MAIN_STORE,10326.39,5472.21,2025-10-06,H261562,EARRING LBL00159,EARRING,750,2.541,2.237,0.078,1.678,1,DES4116,,5010,MAIN_STORE,15,2025-11-24 11:50:05.292267,Customer_13,Customer,Net 0,+919448250186,2–5 GM,GOLD EARRING,MAIN_STORE
444,V10443,2025-10-06,SALE,20,LBL00099,1,39.111,38.606,0.089,35.363,916,MAIN_STORE,205842.39,5663.23,2025-10-06,H293818,BRACELET LBL00099,BRACELET,916,40.277,39.948,0.095,36.593,1,DES3429,,5001,MAIN_STORE,21,2025-11-24 11:50:05.142593,Customer_20,Customer,Net 15,+917447116404,30+ GM,GOLD BRACELET,MAIN_STORE
445,V10444,2025-10-06,SALE,21,LBL00240,1,15.1,14.792,0.043,11.094,750,MAIN_STORE,67290.36,5846.63,2025-10-06,H261760,CHAIN LBL00240,CHAIN,750,17.634,17.206,0.094,12.904,1,DES5726,,5004,MAIN_STORE,3,2025-11-24 11:50:05.496380,Customer_21,Customer,Net 0,+917774797220,10–20 GM,GOLD CHAINS,MAIN_STORE
446,V10445,2025-10-07,SALE,31,LBL00083,1,10.877,10.672,0.001,9.776,916,MAIN_STORE,57090.24,5384.24,2025-10-07,H905579,CHAIN LBL00083,CHAIN,916,9.71,9.415,0.0,8.624,1,DES3799,,5010,MAIN_STORE,2,2025-11-24 11:50:05.097466,Customer_31,Customer,Net 30,+918033895513,5–10 GM,GOLD CHAINS,MAIN_STORE
447,V10446,2025-10-07,SALE,105,LBL00104,1,14.28,14.131,0.022,12.944,916,MAIN_STORE,75366.52,5634.72,2025-10-07,H537211,EARRING LBL00104,EARRING,916,13.842,13.478,0.011,12.346,1,DES3920,,5005,MAIN_STORE,17,2025-11-24 11:50:05.155665,Customer_105,Customer,Net 30,+918776321392,10+ GM,GOLD EARRING,MAIN_STORE
448,V10447,2025-10-07,SALE,58,LBL00128,1,4.352,4.156,0.037,3.807,916,MAIN_STORE,21698.17,5237.7,2025-10-07,H687638,EARRING LBL00128,EARRING,916,4.763,4.452,0.012,4.078,1,DES4478,,5000,MAIN_STORE,15,2025-11-24 11:50:05.212443,Customer_58,Customer,Net 30,+918394541743,2–5 GM,GOLD EARRING,MAIN_STORE
449,V10448,2025-10-07,SALE,72,LBL00010,1,14.178,13.844,0.0,12.681,916,MAIN_STORE,81272.05,5913.67,2025-10-07,H499194,EARRING LBL00010,EARRING,916,14.294,13.863,0.012,12.699,1,DES9331,,5003,MAIN_STORE,17,2025-11-24 11:50:04.903405,Customer_72,Customer,Net 15,+917232477787,10+ GM,GOLD EARRING,MAIN_STORE
450,V10449,2025-10-07,SALE,66,LBL00228,1,16.463,16.121,0.201,12.091,750,MAIN_STORE,78428.09,5904.5,2025-10-07,H711033,BRACELET LBL00228,BRACELET,750,18.123,17.529,0.105,13.147,1,DES1133,,5019,MAIN_STORE,20,2025-11-24 11:50:05.468059,Customer_66,Customer,Net 0,+918436192596,15–30 GM,GOLD BRACELET,MAIN_STORE
451,V10450,2025-10-07,SALE,105,LBL00014,1,15.285,15.143,0.017,13.871,916,MAIN_STORE,86748.56,5773.7,2025-10-07,H687923,BANGLE LBL00014,BANGLE,916,15.63,15.425,0.008,14.13,1,DES1352,,5001,MAIN_STORE,20,2025-11-24 11:50:04.913305,Customer_105,Customer,Net 30,+918776321392,15–30 GM,GOLD BRACELET,MAIN_STORE
452,V10451,2025-10-07,SALE,85,LBL00184,1,43.838,43.614,0.006,39.95,916,MAIN_STORE,240236.23,5767.91,2025-10-07,H211072,BANGLE LBL00184,BANGLE,916,40.331,40.055,0.011,36.691,1,DES7284,,5001,MAIN_STORE,21,2025-11-24 11:50:05.360168,Customer_85,Customer,Net 15,+917635708419,30+ GM,GOLD BRACELET,MAIN_STORE
453,V10452,2025-10-07,SALE,46,LBL00088,1,3.683,3.183,0.011,1.862,585,MAIN_STORE,10704.99,5492.33,2025-10-07,H756883,BANGLE LBL00088,BANGLE,585,3.964,3.77,0.036,2.206,1,DES3960,,5003,MAIN_STORE,18,2025-11-24 11:50:05.111709,Customer_46,Customer,Net 30,+919451001264,0–5 GM,GOLD BRACELET,MAIN_STORE
454,V10453,2025-10-07,SALE,22,LBL00230,1,4.717,4.416,0.223,2.583,585,MAIN_STORE,18244.38,5517.59,2025-10-07,H993916,RING LBL00230,RING,585,4.603,4.191,0.129,2.452,1,DES5819,,5001,MAIN_STORE,7,2025-11-24 11:50:05.472686,Customer_22,Customer,Net 30,+918724674934,2–5 GM,GOLD RINGS,MAIN_STORE
455,V10454,2025-10-08,SALE,16,LBL00049,1,6.925,6.366,0.011,3.724,585,MAIN_STORE,22664.16,5814.56,2025-10-08,H596864,PENDANT LBL00049,PENDANT,585,7.178,7.028,0.112,4.111,1,DES3253,,5005,MAIN_STORE,10,2025-11-24 11:50:04.996299,Customer_16,Customer,Net 15,+917453179940,0–10 GM,GOLD NECKLACE,MAIN_STORE
456,V10455,2025-10-08,SALE,14,LBL00087,1,1.129,0.672,0.0,0.616,916,MAIN_STORE,3870.43,5823.79,2025-10-08,H865630,RING LBL00087,RING,916,1.146,0.635,0.0,0.582,1,DES8311,,5009,MAIN_STORE,6,2025-11-24 11:50:05.108750,Customer_14,Customer,Net 30,+917768360597,0–2 GM,GOLD RINGS,MAIN_STORE
457,V10456,2025-10-08,SALE,115,LBL00198,1,4.832,4.556,0.177,4.173,916,MAIN_STORE,28676.04,5585.5,2025-10-08,H598424,BANGLE LBL00198,BANGLE,916,5.006,4.776,0.045,4.375,1,DES2849,,5011,MAIN_STORE,19,2025-11-24 11:50:05.393931,Customer_115,Customer,Net 0,+917857641458,5–15 GM,GOLD BRACELET,MAIN_STORE
458,V10457,2025-10-08,SALE,68,LBL00002,1,6.59,6.146,0.094,4.609,750,MAIN_STORE,30089.69,5824.75,2025-10-08,H711324,RING LBL00002,RING,750,6.59,6.146,0.094,4.609,1,DES9631,,5001,MAIN_STORE,8,2025-11-24 11:50:04.881920,Customer_68,Customer,Net 15,+917517717617,5–10 GM,GOLD RINGS,MAIN_STORE
